measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2013,134.69354492035998,184.05252150396,95.14110948394999
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2013,139.22442591684,191.83946825783,97.39801338887
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2014,121.18913488212002,167.02672874578,84.89535144416
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2014,133.31689963603,180.23580090036,94.17999084262
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,112.77647404266001,158.96036896157,77.69752486483
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,130.05827033241,176.04372149135,90.75585270432
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2016,108.83837984256999,148.67542167486,77.20796347429
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2016,128.74855821468,171.49558395801,91.37847650979
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2017,106.15225258673001,144.74759945461,74.87186518969
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2017,127.93249290356,170.51326010647,91.79284847324
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2018,103.95636759135999,140.15199153674,73.49872373819001
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2018,127.37144568813999,170.0054492143,94.12662257368
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2019,101.4855612368,136.68112967917,71.96819742458
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2019,126.82745672325,171.45034534432,92.39748838664
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2020,97.97049396184,134.49549023135,68.21539050637999
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2020,126.06357157873,174.03705822522,90.84592865324001
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2021,91.83709826649,126.77588905193,65.16434456491
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2021,124.68435271292999,173.27620208731,91.16397266518
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2022,84.74152758129999,117.25531170797001,58.96693707931
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2022,122.41683178893,175.10505280625,85.46846644508
6,Incidence,25319,Adamawa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2023,78.72290689086,107.90183038446,55.09418767829
6,Incidence,25319,Adamawa,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2023,113.83049549679001,154.14617842876999,81.29224975094
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2013,298.25047063572003,366.7172122943,231.36125313604
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2013,144.51179174928998,191.776415331,101.5882747565
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2014,280.29013918447,343.45984963367,218.41339734435
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2014,135.99533541086,181.75711732448,95.1796445792
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,269.42597186954004,335.90008445265,211.27282283702
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,132.19703364123,178.69252899168998,91.89109813568
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2016,265.3151808979,327.73898067551,208.43167379186
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2016,132.38035309246,175.48163658553,92.54798483717
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2017,263.527032676,323.31666228496,205.64481018166
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2017,133.79206537592,176.378104987,94.31069208296
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2018,262.29878173475,322.82231380262,203.14945767229
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2018,136.07273470507,178.52430804448,97.16594543165
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2019,259.88585568898,323.9809377483,200.57060166173
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2019,139.00499131388,180.60199052912998,101.03578060549
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2020,254.57745190945,318.60152977854,197.89163337367
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2020,142.0051571899,185.31372752361,105.23428227384
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2021,240.50862042103,304.61574241332,187.1081121759
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2021,147.80403294705002,189.51184391355,110.3222845527
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2022,223.12479221604002,286.00130926879,171.15806016906
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2022,152.15404618024,194.30798682932001,113.18811618437
6,Incidence,25319,Adamawa,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2023,209.49161074422003,265.68552589246,164.29578762642
6,Incidence,25319,Adamawa,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2023,148.73524605055,192.61368295301,110.75658031518
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2013,538.6537312957499,668.41168191319,394.04470400606004
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2013,192.09216949601,253.13516209468,127.34743711915
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2014,476.96453764021,601.52745833542,341.03818485287997
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2014,170.18413741083,228.34311909231002,109.49855851839999
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,433.2416682609,551.9855125824799,305.45127057031
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,159.22008627958002,217.80039310618997,95.93874038714
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2016,406.42000696177996,517.0822001038999,290.25452014372996
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2016,150.38107190817,209.41188720550002,92.27997387934
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2017,383.68536436405003,491.09354761557995,274.22070607286
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2017,141.89997611772,199.68761975081,88.93263155928
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2018,364.14221796572997,462.59337463311994,258.03653918508
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2018,135.27439872961,194.78014423305,85.44306592895
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2019,345.03899518442,447.70334180205003,241.90611797359
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2019,130.92132172183,191.33705590735,80.2942137891
6,Incidence,25319,Adamawa,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2020,322.71606062604997,429.51525224854004,223.13428471973
6,Incidence,25319,Adamawa,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2020,125.68952280616,190.99317095647,77.36915975747
