measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,45.18546130192,120.78465687539999,6.67531203542
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,45.351123445430005,120.12539393699,6.61902215728
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2014,40.33302654728,110.55308376543,6.4610585056700005
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2014,40.46423273095,110.99917809562999,6.82460195256
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2015,36.61048106372,101.94433516321,6.18935342171
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2015,36.75729631459,102.51381645898,6.32528827422
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2016,32.68648906741,94.10820744086,5.063879341080001
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2016,32.78868948621,94.73656629999999,4.89259212896
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2017,29.682931357090002,83.33955056552,5.18083475668
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2017,29.70125892174,84.12629287634999,5.00558658552
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2018,26.758544530949997,76.79103167162,5.56505551519
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2018,26.677895339720003,76.7107231892,5.29612011494
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2019,24.92750343393,74.01833580555,5.07095988194
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2019,24.6859807852,73.93896321495,4.8741343631300005
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2020,25.15354406142,74.33382611255,6.9317838715899995
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2020,24.61272851548,73.66909213997,6.608073891639999
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2021,25.34999272687,73.96206364003001,5.89057733185
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2021,24.841901359939996,73.0003512671,5.51543270146
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2022,26.14064313877,76.24934524682,5.16651987655
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2022,25.61316608079,74.89367016926,5.57403549894
5,Prevalence,25351,Sokoto,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2023,26.414952435799997,77.27958752257,5.05919860968
5,Prevalence,25351,Sokoto,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2023,25.863915765259996,77.04692264388,5.095311117710001
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,375.90144618399,850.8658164016299,63.88142424885
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,454.87895320663,1321.35226443519,76.30721741024
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2014,331.28730554032,835.8480098634701,57.226253820790006
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2014,489.60470678798,1410.89194935869,92.3259792528
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2015,319.73878814409,847.17384780607,70.04453111193
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2015,492.55005807478,1385.28519345663,81.46204008614001
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2016,319.85393784508,827.25485493135,74.04667609667
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2016,467.63647413603,1339.13619116564,74.98509856204
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2017,308.97914123208,805.90420657211,72.09126300045
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2017,440.70030170062,1309.14762431495,73.7270185445
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2018,295.55052358136004,748.53441665441,70.55976012349
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2018,412.31559397495005,1222.0785945284401,60.62169980915999
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2019,283.218890186,714.3789520171899,66.01749793668
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2019,389.65298050835,1166.62639952663,72.26366651375
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2020,272.58928157648,655.40729662768,61.88063855587001
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2020,373.23401694004997,1079.07604243562,71.10463833920001
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2021,261.64675152727,623.46510994616,58.28807982608001
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2021,360.47803977147,1027.61063802676,69.12594892478
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2022,250.56462674963,608.09120340917,52.182825549789996
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2022,347.32031214479997,962.24875936785,62.92444718176
5,Prevalence,25351,Sokoto,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2023,240.64339128,576.64599933374,46.566030340009995
5,Prevalence,25351,Sokoto,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2023,333.01733752212,896.8274241861101,59.40465325769
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2013,371.71380693007,1018.45858110414,78.06972462304999
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2013,373.1480388792,915.2038907704999,62.37210143547
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2014,400.84903146701,1100.5535814367202,91.54943155911
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2014,420.9442440805,1049.5964937393198,58.29093351972
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2015,476.77847431368997,1167.1099425878,161.41468720359
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2015,520.26899819589,1134.83908234787,95.8626514444
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2016,533.42041621146,1218.93092949264,129.72946139223998
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2016,556.05511465222,1206.00149556416,100.03820855448
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2017,559.14156611744,1261.58581369969,156.10359653254
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2017,571.5388312131901,1246.94071346209,103.09732793952
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2018,564.91394205702,1277.94960636374,173.38511983734
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2018,575.08476436854,1260.43094865587,108.16693597634
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2019,557.46166405888,1266.77465325181,188.46207912996
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2019,573.23954484603,1261.59638613286,151.38489668671
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2020,571.6494380154099,1237.9498049382,185.76688843470998
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2020,590.81383094851,1304.9030885586199,150.38985863396
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2021,591.22602391759,1238.84988731653,191.54790111564
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2021,608.37346640932,1303.44610111602,165.41461227469
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2022,595.34773375036,1203.27767537121,188.99065552591
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2022,632.1186083862,1291.3063535702001,167.56438062264
5,Prevalence,25351,Sokoto,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2023,605.57071313829,1170.03405945127,192.81260712396
5,Prevalence,25351,Sokoto,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2023,642.60943393812,1303.17976073316,162.0131166851
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,101.09900127685,200.52117629448,34.39884274578
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,101.37182741315002,197.98682215463998,34.433955979850005
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2014,92.00739522215,187.72980176275001,31.43628836233
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2014,92.42254277008999,193.71103789654,31.51989796804
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2015,84.93569720801,172.12833380738,28.93094876819
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2015,85.32990783686999,172.50320561062,29.029884736160003
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2016,79.68820071691,162.75056039310002,28.781908532689997
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2016,79.37834944632,163.04815817252998,28.199443385650003
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2017,74.04450756621999,150.7820319189,26.944327903
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2017,73.82970608311,151.02683926948,26.11747796942
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2018,69.40488937009,137.01246257434,25.44744767054
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2018,68.8476619625,137.01295425555,24.614671355140004
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2019,65.99011186122,126.31412801295001,25.29463122166
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2019,65.02986756895,125.57448119843998,24.262432250590003
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2020,61.96663684874,114.49141371884001,26.97194796208
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2020,60.67058282948,113.54427843215001,25.73779183592
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2021,60.00739317221999,107.61113084829,27.170703902319996
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2021,58.56958558338,106.96320761171,25.88433189827
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2022,59.05989840411,102.35871955127,26.50618893584
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2022,57.55499809889999,100.88848452079999,25.28015013414
5,Prevalence,25347,Osun,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2023,58.05692056067,99.30325245294999,26.614456188600002
5,Prevalence,25347,Osun,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2023,56.50824409274,97.55991888712,25.19793226146
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,878.33850620983,1673.5429940699798,392.96155503283
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,1171.2882430048498,1969.39199633651,539.39397393691
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2014,864.09522663602,1565.1523044203902,393.3182234062
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2014,1164.04020857691,1953.3949470519299,528.53350061474
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2015,849.83063570932,1482.14658329289,384.67802732209003
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2015,1160.31654693558,1963.12980565334,520.32594093892
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2016,834.1600487565701,1434.9253747702398,371.27474140538
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2016,1154.10079833872,2015.4468462341101,504.11114823176996
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2017,818.75990369018,1379.91221486515,367.63495410398
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2017,1146.64563986482,2049.90610350632,516.92531019922
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2018,803.8469124553201,1385.69146105181,348.91104896822
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2018,1138.1005069046,2115.84600401978,487.42092715771
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2019,788.81369973822,1430.08694663677,337.45955632859
5,Prevalence,25347,Osun,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2019,1128.7785283175501,2166.17528610522,480.31194176193003
5,Prevalence,25347,Osun,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2020,773.3645315175299,1462.66299836275,321.06201163986
